puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)
000049	MAT	3	6	down	Gym item	N	8			49	
000049	AIT	7	6	down	River isle	N	10			49	
000049	RUSH	1	7	down	Hurry	Y	5			49	
000049	JUNE	6	7	down	After May	N	9			49	
000049	DIS	1	8	down	Bad-mouth	Y	9			49	
000049	WEDGE	5	8	down	<i>	Y	3	Image of a pair pf wedges	__s	49	
000050	ESSENCE	2	1	across	Core	Y	4			50	
000050	THEM	3	1	across	Not us	Y	6			50	
000050	HV	3	6	across	High Voltage	N	12			50	
000050	HOLIDAY	4	1	across	Vacation	Y	8			50	
000050	IW	5	1	across	<i>	Y	3	Image of a kiwi fruit	K__i	50	
000050	TAM	5	4	across	Scottish cap	N	12			50	
000050	OEM	6	1	across	Overseas Export Market	Y	22			50	
000050	TPS	6	5	across	Test Program Set	N	16			50	
000050	PREHEAT	7	1	across	Warm up an oven	Y	15			50	
000050	I	8	1	across	Infinity	Y	8			50	
000050	LODGE	8	3	across	Small inn	N	9			50	
000050	AUTO	9	1	across	Not manual	Y	10			50	
000050	NE	9	6	across	New Edition	N	11			50	
000050	NZ	10	1	across	Bro__e	Y	6			50	
000050	KEEP	10	4	across	Not lose	Y	8			50	
000050	ETHIOPIAN	1	2	down	Addis Ababa resident	Y	20			50	
000050	SHOWER	1	3	down	<i>	Y	3	Image of a showerhead		50	
000050	UZ	8	3	down	Ultra Zoom	N	10			50	
000050	SEL	1	4	down	<i>	Y	3	Image of a chisel	Chi__	50	
000050	MELT	5	4	down	Unfreeze	N	8			50	
000050	EMIT	1	5	down	Radiate	Y	7			50	
000050	HOOK	6	5	down	S__	N	3			50	
000050	N	1	6	down	Nebula	Y	6			50	
000050	DATED	3	6	down	Out of style	N	12			50	
000050	E	9	6	down	Extinct	N	7			50	
000050	CHAMPAGNE	1	7	down	<i>	Y	3	Image of a bottle of champagne		50	
000050	EVY	1	8	down	L__	Y	3			50	
000050	STEEP	5	8	down	Highly inclined	Y	15			50	
000051	UPRIGHT	2	1	across	Stand tall	Y	10			51	
000051	NONE	3	1	across	0%	Y	2			51	
000051	EU	3	6	across	Europian Union	N	14			51	
000051	DL	4	1	across	<i>	Y	3	Image of a boat's paddle	Pad__e	51	
000051	PEAR	4	4	across	Juicy fruit	N	11			51	
000051	EOC	5	1	across	Th__racy	Y	8			51	
000051	ARF	5	5	across	Dog bark	N	8			51	
000051	R	6	1	across	Realignment	Y	11			51	
000051	LUST	6	3	across	One deadly sin	N	14			51	
000051	TAUNT	7	1	across	Mock	Y	4			51	
000051	S	7	7	across	Savings 	N	8			51	
000051	AMBIENT	8	1	across	All around	Y	10			51	
000051	KE	9	1	across	Kinetic Energy	Y	14			51	
000051	TRIO	9	4	across	Set of 3	N	8			51	
000051	ENVY	10	1	across	Green-eyed	Y	10			51	
000051	XP	10	6	across	Experience Points	Y	17			51	
000051	UNDERTAKE	1	2	down	Take on	Y	7			51	
000051	POLO	1	3	down	<i>	Y	3	Image of a polo shirt	__ shirt	51	
000051	AMEN	6	3	down	Prayer end	N	10			51	
000051	RN	1	4	down	Royal Navy	Y	10			51	
000051	CLUB	4	4	down	Group	N	5			51	
000051	V	9	4	down	Validation	N	10			51	
000051	IEP	1	5	down	Initial Entry Point	Y	19			51	
000051	UNITY	5	5	down	Harmony	N	7			51	
000051	G	1	6	down	Gesture	Y	7			51	
000051	EASTER	3	6	down	Egg Hunt	N	8			51	
000051	HEART	1	7	down	<i>	Y	3	Image of the heart organ		51	
000051	NIX	7	7	down	Shoot down	N	10			51	
000051	TURF	1	8	down	<i>	Y	3	Image of a golf turf		51	
000051	STOP	6	8	down	Cease	Y	5			51	
000052	CASCADE	2	1	across	<i>	Y	3	Image of falling dominoes		52	
000052	ODOR	3	1	across	Stink	Y	5			52	
000052	EX	3	6	across	External	N	8			52	
000052	N	4	1	across	Notation	Y	8			52	
000052	FALSE	4	3	across	Incorrect	N	9			52	
000052	SCAM	5	1	across	Con trick	Y	9			52	
000052	IC	5	6	across	Identity Card	N	13			52	
000052	EE	6	1	across	Early Entry	Y	11			52	
000052	PCR	6	4	across	Post-care report	N	16			52	
000052	NME	7	1	across	Non-Metallic Element	Y	20			52	
000052	REP	7	5	across	Gym unit	N	8			52	
000052	SENSE	8	1	across	Impression	Y	10			52	
000052	I	8	7	across	Identification	N	14			52	
000052	UN	9	1	across	<i>	Y	3	Image of a basketball player slam dunking 	D__k	52	
000052	ISLE	9	4	across	Island	N	6			52	
000052	STUTTER	10	1	across	Speech hic	Y	10			52	
000052	CONSENSUS	1	2	down	Agreement	Y	9			52	
000052	AD	1	3	down	Advertisement	Y	13			52	
000052	CEMENT	4	3	down	Concrete	N	8			52	
000052	SOFA	1	4	down	<i>	Y	3	Image of a sofa		52	
000052	EN	6	4	down	C__tury	N	7			52	
000052	U	9	4	down	Universality	N	12			52	
000052	CRAMP	1	5	down	Muscle woe	Y	10			52	
000052	SIT	7	5	down	Plop down	N	9			52	
000052	A	1	6	down	<i>	Y	3	Image of a cap	C_p	52	
000052	L	3	6	down	Launch	N	6			52	
000052	CREST	5	6	down	Peak	N	4			52	
000052	DESIRE	1	7	down	Longing	Y	7			52	
000052	LE	8	7	down	Id__	N	4			52	
000052	EXEC	1	8	down	Business bigwig	Y	15			52	
000052	PIER	6	8	down	<i>	Y	3	Image of a pier		52	
000053	CORRECT	2	1	across	<i>	Y	3	Image of a green tick mark		53	
000053	ROAM	3	1	across	Move about	Y	10			53	
000053	RU	3	6	across	Round up	N	8			53	
000053	OZ	4	1	across	Wizard of __	Y	12			53	
000053	SCAN	4	4	across	Check	N	5			53	
000053	SES	5	1	across	<i>	Y	3	Image of two horses	Hor__	53	
000053	ONE	5	5	across	Top Spot	N	8			53	
000053	S	6	1	across	Saturation	Y	10			53	
000053	WINE	6	3	across	Red or white	N	12			53	
000053	FAINT	7	1	across	Pass out	Y	8			53	
000053	W	7	7	across	Warranty	N	8			53	
000053	IMMERSE	8	1	across	Submerge	Y	8			53	
000053	RI	9	1	across	Rhode Island	Y	12			53	
000053	PAPA	9	4	across	Dad's nickname	N	14			53	
000053	EDIT	10	1	across	Fix text	Y	8			53	
000053	YR	10	6	across	12-month period	Y	15			53	
000053	CROSSFIRE	1	2	down	Military danger	Y	15			53	
000053	OOZE	1	3	down	Seep out	Y	8			53	
000053	AMID	6	3	down	Among	N	5			53	
000053	RA	1	4	down	<i>	Y	3	Image of a crab	C__b	53	
000053	SWIM	4	4	down	Pool activity	N	13			53	
000053	I	9	4	down	Roman one	N	9			53	
000053	RMS	1	5	down	Royal Mail Ship	Y	15			53	
000053	INEPT	5	5	down	Not good	N	8			53	
000053	E	1	6	down	Ethics	Y	6			53	
000053	CONTRA	3	6	down	Against	N	7			53	
000053	CRANE	1	7	down	<i>	Y	3	Image of a crane bird		53	
000053	SPY	7	7	down	James Bond	N	10			53	
000053	TUNE	1	8	down	Melody	Y	6			53	
000053	WEAR	6	8	down	Put on	Y	6			53	
000054	ASHAMED	2	1	across	Guilty	Y	6			54	
000054	COAL	3	1	across	<i>	Y	3	Image of a lump of coal		54	
000054	XU	3	6	across	Ne__s	N	5			54	
000054	C	4	1	across	Circuit	Y	7			54	
000054	WINCE	4	3	across	Grimace	N	7			54	
000054	LIKE	5	1	across	<i>	Y	3	Image of the facebook like button		54	
000054	UT	5	6	across	User testing	N	12			54	
000054	AN	6	1	across	Analog	Y	6			54	
000054	NAS	6	4	across	Lil __ X	N	8			54	
000054	ISM	7	1	across	Belief system	Y	13			54	
000054	FEB	7	5	across	Shortest month	N	14			54	
000054	MIDST	8	1	across	Center	Y	6			54	
000054	O	8	7	across	Opinion	N	7			54	
000054	ED	9	1	across	<i>	Y	3	Image of a sled	Sl__	54	
000054	SEAL	9	4	across	Ocean pup	N	9			54	
000054	DESIRED	10	1	across	Wanted	Y	6			54	
000054	ACCLAIMED	1	2	down	Strongly praised	Y	16			54	
000054	SO	1	3	down	Therefore	Y	9			54	
000054	INSIDE	4	3	down	Not out	N	7			54	
000054	HAWK	1	4	down	<i>	Y	3	Image of a hawk		54	
000054	MD	6	4	down	Medical Degree	N	14			54	
000054	S	9	4	down	Simulation	N	10			54	
000054	ALIEN	1	5	down	<i>	Y	3	Image of an alien mask		54	
000054	SSI	7	5	down	Small Scale Index	N	17			54	
000054	M	1	6	down	Mechanism	Y	9			54	
000054	N	3	6	down	Nominal	N	7			54	
000054	AFTER	5	6	down	Next up	N	7			54	
000054	EXCUSE	1	7	down	Alibi	Y	5			54	
000054	AE	8	7	down	After Effects	N	13			54	
000054	DUET	1	8	down	Pair	Y	4			54	
000054	BOLD	6	8	down	Not shy	Y	7			54	
000055	ANALYST	2	1	across	Data Pro	Y	8			55	
000055	READ	3	1	across	Pore over	Y	9			55	
000055	LI	3	6	across	__ft	N	4			55	
000055	TW	4	1	across	Team work	Y	9			55	
000055	SEEM	4	4	across	Appear	N	6			55	
000055	HSS	5	1	across	High school subject	Y	19			55	
000055	YEE	5	5	across	__-haw	N	6			55	
000055	R	6	1	across	Rotation	Y	8			55	
000055	TREK	6	3	across	Lengthy hike	N	12			55	
000055	IDEAL	7	1	across	Flawless	Y	8			55	
000055	U	7	7	across	Ultimate	N	8			55	
000055	TOPPING	8	1	across	<i>	Y	3	Image of a pizza with circles marking the toppings		55	
000055	IZ	9	1	across	Ma__e	Y	5			55	
000055	IDOL	9	4	across	Hero	N	4			55	
000055	SEND	10	1	across	<i>	Y	3	Image of a send button like on messaging apps		55	
000055	VY	10	6	across	<i>	Y	3	Image of an ivy plant	I__	55	
000055	ARTHRITIS	1	2	down	Joint problem	Y	13			55	
000055	NEWS	1	3	down	Breaking info	Y	13			55	
000055	DOZE	6	3	down	Light nap	N	9			55	
000055	AA	1	4	down	Anti-Aging	Y	10			55	
000055	STEP	4	4	down	Dance move	N	10			55	
000055	N	9	4	down	Nitrogen	N	8			55	
000055	LDS	1	5	down	Mormon letters	Y	14			55	
000055	RAPID	5	5	down	Speedy	N	6			55	
000055	Y	1	6	down	Yearbook	Y	8			55	
000055	EYELID	3	6	down	Lens cover	N	10			55	
000055	SLEEK	1	7	down	Smooth	Y	6			55	
000055	NOV	7	7	down	Fall month	N	10			55	
000055	TIME	1	8	down	<i>	Y	3	Image of an antique clock	__piece	55	
000055	UGLY	6	8	down	Hostile	Y	7			55	
000056	STOMACH	2	1	across	<i>	Y	3	Image of the human anatomy with an arrow pointing at the stomach		56	
000056	UNDO	3	1	across	Ctrl+Z	Y	6			56	
000056	OU	3	6	across	Optical Unit	N	12			56	
000056	R	4	1	across	Recognition	Y	11			56	
000056	DOZEN	4	3	across	Baker's 12	N	10			56	
000056	PASS	5	1	across	Permit	Y	6			56	
000056	RT	5	6	across	Retweet	N	7			56	
000056	RR	6	1	across	<i>	Y	3	Image of a rabbit burrow	Bu__ow	56	
000056	ESC	6	4	across	Escape	N	6			56	
000056	IRK	7	1	across	Vex	Y	3			56	
000056	HEM	7	5	across	Skirt end	N	9			56	
000056	SINCE	8	1	across	From then	Y	9			56	
000056	O	8	7	across	Outreach	N	8			56	
000056	EV	9	1	across	Evolution	Y	9			56	
000056	SELL	9	4	across	Trade	N	5			56	
000056	DEVOTED	10	1	across	Very loyal	Y	10			56	
000056	SURPRISED	1	2	down	<i>	Y	3	Image of a surprised emoji		56	
000056	TN	1	3	down	Team Name	Y	9			56	
000056	ARRIVE	4	3	down	End trip	N	8			56	
000056	ODDS	1	4	down	Chances	Y	7			56	
000056	KN	6	4	down	King’s Navy	N	11			56	
000056	V	9	4	down	Roman five	N	10			56	
000056	MOOSE	1	5	down	<i>	Y	3	Image of a moose		56	
000056	CSO	7	5	down	Civil Society Org.	N	18			56	
000056	A	1	6	down	Achievement	Y	11			56	
000056	Z	3	6	down	Zoom	N	4			56	
000056	SHEET	5	6	down	Closet item	N	11			56	
000056	COERCE	1	7	down	Force	Y	5			56	
000056	LE	8	7	down	Local Expert	N	12			56	
000056	HUNT	1	8	down	Quest	Y	5			56	
000056	MOLD	6	8	down	Icky growth	Y	11			56	
000057	SELFISH	2	1	across	Greedy	Y	6			57	
000057	POUR	3	1	across	Rain hard	Y	9			57	
000057	TU	3	6	across	__lip	N	5			57	
000057	E	4	1	across	Extraction	Y	10			57	
000057	MINOR	4	3	across	Not major	N	9			57	
000057	CAPE	5	1	across	<i>	Y	3	Image of a cape		57	
000057	LT	5	6	across	Lieutenant	N	10			57	
000057	TD	6	1	across	Trading Desk	Y	12			57	
000057	DOE	6	4	across	Bambi's mom	N	11			57	
000057	AVA	7	1	across	<i>	Y	3	Image of a guava	Gu__	57	
000057	RNS	7	5	across	ER staffers	N	11			57	
000057	TIRED	8	1	across	Exhausted	Y	9			57	
000057	A	8	7	across	Automation	N	10			57	
000057	OS	9	1	across	Open Source	Y	11			57	
000057	MEAN	9	4	across	Cruel	N	5			57	
000057	RETIREE	10	1	across	Pensioner	Y	9			57	
000057	SPECTATOR	1	2	down	Eventgoer	Y	9			57	
000057	EO	1	3	down	<i>	Y	3	Image of a video camera	Vid__	57	
000057	ADVISE	4	3	down	Counsel	N	7			57	
000057	LUMP	1	4	down	Mass of coal	Y	12			57	
000057	AR	6	4	down	Annual Report	N	13			57	
000057	T	9	4	down	Timetable	N	9			57	
000057	FRIED	1	5	down	<i>	Y	3	Image of fried potatoes	__ potato	57	
000057	EMI	7	5	down	Bank installment	N	16			57	
000057	I	1	6	down	Induction	Y	9			57	
000057	N	3	6	down	Normalization	N	13			57	
000057	ORDER	5	6	down	Law and __	N	10			57	
000057	STOLEN	1	7	down	Heist	Y	5			57	
000057	AE	8	7	down	Sund__	N	6			57	
000057	HURT	1	8	down	Cause ache	Y	10			57	
000057	SANE	6	8	down	Not mad	Y	7			57	
000058	PODCAST	2	1	across	Audio show	Y	10			58	
000058	RAIL	3	1	across	<i>	Y	3	Image of train tracks		58	
000058	II	3	6	across	Roman two	N	9			58	
000058	E	4	1	across	Existence	Y	9			58	
000058	SOUND	4	3	across	Noise	N	5			58	
000058	DUCT	5	1	across	<i>	Y	3	Image of an exhaust duct		58	
000058	FE	5	6	across	Front End	N	9			58	
000058	IN	6	1	across	__stall	Y	7			58	
000058	HSU	6	4	across	High-Speed Unit	N	15			58	
000058	CLA	7	1	across	__sp	Y	4			58	
000058	ILM	7	5	across	A__ent	N	6			58	
000058	TIMER	8	1	across	<i>	Y	3	Image of a kitchen timer		58	
000058	I	8	7	across	Incur	N	5			58	
000058	EK	9	1	across	Extra Kick	Y	10			58	
000058	BELL	9	4	across	Big Ben	N	7			58	
000058	DEFINED	10	1	across	Characterized	Y	13			58	
000058	PREDICTED	1	2	down	Foresee	Y	7			58	
000058	OA	1	3	down	Open Access	Y	11			58	
000058	UNLIKE	4	3	down	Diverse	N	7			58	
000058	DISC	1	4	down	<i>	Y	3	Image of a CD	Compact __	58	
000058	AM	6	4	down	Before 12	N	9			58	
000058	F	9	4	down	Filter	N	6			58	
000058	CLOTH	1	5	down	<i>	Y	3	Image of a piece of cloth		58	
000058	EBI	7	5	down	Blu__rd	N	7			58	
000058	A	1	6	down	Attraction	Y	10			58	
000058	U	3	6	down	Undertaking	N	11			58	
000058	SIREN	5	6	down	SOS call	N	8			58	
000058	SINFUL	1	7	down	Wicked	Y	6			58	
000058	LE	8	7	down	Legal Entity	N	12			58	
000058	TIDE	1	8	down	Ocean motion	Y	12			58	
000058	MILD	6	8	down	Gentle	Y	6			58	
000059	CASTING	2	1	across	Director's concern	Y	18			59	
000059	ONTO	3	1	across	Aware of	Y	8			59	
000059	IE	3	6	across	No bigg__	N	9			59	
000059	N	4	1	across	Nurturing	Y	9			59	
000059	RIDGE	4	3	across	Blue __ mtn	N	11			59	
000059	FUEL	5	1	across	<i>	Y	3	Image of a fuel pump		59	
000059	HK	5	6	across	Hong Kong	N	9			59	
000059	INSERT	6	1	across	Embed	Y	5			59	
000059	D	7	1	across	Domain	Y	6			59	
000059	STOMA	7	3	across	Plant pore	N	10			59	
000059	EPO	8	1	across	<i>	Y	3	Image of a coffeepot	Coffe__t	59	
000059	GAG	8	5	across	Funny bit	N	9			59	
000059	NURTURE	9	1	across	Raise	Y	5			59	
000059	TT	10	1	across	Travel Trailer	Y	14			59	
000059	BEES	10	4	across	<i>	Y	3	Image of a few bees		59	
000059	CONFIDENT	1	2	down	Bold	Y	4			59	
000059	AN	1	3	down	<i>	Y	3	Image of a swan	Sw__	59	
000059	UN	4	3	down	United Nations	N	14			59	
000059	PUT	7	3	down	Set down	N	8			59	
000059	STRESSOR	1	4	down	Trigger	Y	7			59	
000059	TOILET	1	5	down	Restroom	Y	8			59	
000059	TB	8	5	down	Time Base	N	9			59	
000059	I	1	6	down	Inclusion	Y	9			59	
000059	D	3	6	down	Delivery	N	8			59	
000059	ROGUE	5	6	down	Miscreant	N	9			59	
000059	NIGHTMARE	1	7	down	Bad Dream	Y	9			59	
000059	GEEK	1	8	down	Tech Fan	Y	8			59	
000059	AGES	6	8	down	Epochs	Y	6			59	
000060	PERSONA	2	1	across	Public image	Y	12			60	
000060	UY	3	1	across	Uruguay	Y	7			60	
000060	PUTT	3	4	across	Golfer's shot	N	13			60	
000060	NEVER	4	1	across	Not even once	Y	13			60	
000060	X	4	7	across	Extreme	N	7			60	
000060	C	5	1	across	Construction	Y	12			60	
000060	EAST	5	3	across	Sunrise spot	N	12			60	
000060	TURK	6	1	across	Ankara native	Y	13			60	
000060	AW	6	6	across	Airway	N	6			60	
000060	UR	7	1	across	<i>	Y	3	Image of an urn	__n	60	
000060	INCH	7	4	across	Move slowly	N	11			60	
000060	ALONE	8	1	across	By oneself	Y	10			60	
000060	E	8	7	across	Enterprise	N	10			60	
000060	T	9	1	across	Treatment	Y	9			60	
000060	AGREE	9	3	across	Concur	N	6			60	
000060	ESS	10	1	across	Before tee	Y	10			60	
000060	DAL	10	5	across	Indian lentil dish	Y	18			60	
000060	PUNCTUATE	1	2	down	Add a period	Y	12			60	
000060	EYE	1	3	down	<i>	Y	3	Image of an eye		60	
000060	URL	5	3	down	Web link	N	8			60	
000060	S	9	3	down	Surveillance	N	12			60	
000060	R	1	4	down	Resolution	Y	10			60	
000060	VER	3	4	down	Spanish see	N	11			60	
000060	OAS	7	4	down	T__ter	N	6			60	
000060	SPEAKING	1	5	down	Verbal	Y	6			60	
000060	OURS	1	6	down	Not yours	Y	9			60	
000060	NERD	6	6	down	Geek	N	4			60	
000060	NT	1	7	down	<i>	Y	3	Image of a rat	Rode__	60	
000060	TAC	4	7	down	Tic-__-toe	N	10			60	
000060	EA	8	7	down	Early Arts	N	10			60	
000060	ATX	1	8	down	Active Trade Execution	Y	22			60	
000060	WHEEL	5	8	down	<i>	Y	3	Image of a wheel		60	
000061	ROASTED	2	1	across	Lovingly insulted	Y	17			61	
000061	EW	3	1	across	<i>	Y	3	Image of a thread and a needle, inserted into a piece of cloth	S__	61	
000061	CORE	3	4	across	Key	N	3			61	
000061	SNARL	4	1	across	Growl	Y	5			61	
000061	N	4	7	across	Nominal	N	7			61	
000061	I	5	1	across	Induction	Y	9			61	
000061	PALE	5	3	across	Not bright	N	10			61	
000061	SPAM	6	1	across	Email Junk	Y	10			61	
000061	AP	6	6	across	As per	N	6			61	
000061	TS	7	1	across	<i>	Y	3	Image of a rubber duck floating in the water	Floa__	61	
000061	BLUE	7	4	across	Sky hue	N	7			61	
000061	AISLE	8	1	across	<i>	Y	3	Image of an airplane aisle, with a focus on the aisle part		61	
000061	T	8	7	across	Timetable	N	9			61	
000061	N	9	1	across	Notion	Y	6			61	
000061	RESET	9	3	across	Start over	N	10			61	
000061	TRI	10	1	across	<i>	Y	3	Image of a triangle	__angle	61	
000061	TAY	10	5	across	Homes__	Y	7			61	
000061	RESISTANT	1	2	down	Sturdy	Y	6			61	
000061	OWN	1	3	down	Possess	Y	7			61	
000061	PSI	5	3	down	Pressure unit	N	13			61	
000061	R	9	3	down	Reformation	N	11			61	
000061	A	1	4	down	Attitude	Y	8			61	
000061	APA	3	4	down	Shrinks' org.	N	13			61	
000061	SRI	7	4	down	__ Lanka	N	8			61	
000061	SCRAMBLE	1	5	down	Mad rush	Y	8			61	
000061	TOLL	1	6	down	Bell sound	Y	10			61	
000061	LEST	6	6	down	Avoid	N	5			61	
000061	ER	1	7	down	Expense Report	Y	14			61	
000061	EAU	4	7	down	__ de parfum	N	12			61	
000061	EA	8	7	down	Event attendee	N	14			61	
000061	DEN	1	8	down	<i>	Y	3	Image of a lion's den		61	
000061	PETTY	5	8	down	Trivial	Y	7			61	
000062	DWELLER	2	1	across	Inhabitant	Y	10			62	
000062	II	3	1	across	Roman 2	Y	7			62	
000062	AIDE	3	4	across	Helper	N	6			62	
000062	SPACE	4	1	across	<i>	Y	3	Image of the backspace key on a keyboard	Back__	62	
000062	D	4	7	across	Deviation	N	9			62	
000062	C	5	1	across	Confirmation	Y	12			62	
000062	DRUM	5	3	across	Oil barrel	N	10			62	
000062	HALO	6	1	across	<i>	Y	3	Image of a halo around the angel's head		62	
000062	VS	6	6	across	Voice Service	N	13			62	
000062	AN	7	1	across	<i>	Y	3	Image of an orange	Or__ge	62	
000062	SLAP	7	4	across	Smack	N	5			62	
000062	RAISE	8	1	across	Lift	Y	4			62	
000062	O	8	7	across	Overview	N	8			62	
000062	G	9	1	across	Granularity	Y	11			62	
000062	REFER	9	3	across	Mention	N	7			62	
000062	EST	10	1	across	<i>	Y	3	Image of a bird's nest	N__	62	
000062	TAE	10	5	across	Curriculum vi__	Y	15			62	
000062	DISCHARGE	1	2	down	Send packing	Y	12			62	
000062	WIP	1	3	down	Work in progress	Y	16			62	
000062	ANA	5	3	down	__ de Armas	N	11			62	
000062	S	9	3	down	Sensitivity	N	11			62	
000062	E	1	4	down	Expenditure	Y	11			62	
000062	ADL	3	4	down	All day long	N	12			62	
000062	IRT	7	4	down	V__ual	N	6			62	
000062	LACROSSE	1	5	down	Stick game	Y	10			62	
000062	LIEU	1	6	down	Instead	Y	7			62	
000062	LEFT	6	6	down	Not right	N	9			62	
000062	ED	1	7	down	Education	Y	9			62	
000062	MVA	4	7	down	Megavolt ampere	N	15			62	
000062	EA	8	7	down	Ever Active	N	11			62	
000062	RED	1	8	down	<i>	Y	3	Image of a red colored circle		62	
000062	SPORE	5	8	down	Tiny cell	Y	9			62	
000063	DILEMMA	2	1	across	Pickle	Y	6			63	
000063	IN	3	1	across	<i>	Y	3	Image of a pushpin	P__	63	
000063	VIAL	3	4	across	Potion jar	N	10			63	
000063	SNAIL	4	1	across	<i>	Y	3	Image of a snail		63	
000063	L	4	7	across	Lineage	N	7			63	
000063	P	5	1	across	Proposal	Y	8			63	
000063	IDLE	5	3	across	Not busy	N	8			63	
000063	LONE	6	1	across	Single	Y	6			63	
000063	AW	6	6	across	Pr__n	N	5			63	
000063	AN	7	1	across	Alpha Numeric	Y	13			63	
000063	NOPE	7	4	across	No	N	2			63	
000063	CIRCA	8	1	across	Roughly	Y	7			63	
000063	A	8	7	across	Assimilation	N	12			63	
000063	E	9	1	across	Expression	Y	10			63	
000063	PETER	9	3	across	__ Pan	N	6			63	
000063	DYE	10	1	across	<i>	Y	3	Image of a tie-dye fabric	Tie-__	63	
000063	SAY	10	5	across	Speak	Y	5			63	
000063	DISPLACED	1	2	down	Moved	Y	5			63	
000063	INN	1	3	down	Lodge	Y	5			63	
000063	ONI	5	3	down	T__c	N	4			63	
000063	Y	9	3	down	Yellowing	N	9			63	
000063	L	1	4	down	Legislation	Y	11			63	
000063	AIN	3	4	down	Disd__	N	6			63	
000063	RPE	7	4	down	Retail Price Index	N	18			63	
000063	EVIDENCE	1	5	down	Proof	Y	5			63	
000063	MILL	1	6	down	<i>	Y	3	Image of a wind__		63	
000063	OATS	6	6	down	Granola grains	N	14			63	
000063	MA	1	7	down	<i>	Y	3	Image of the Greek letter sigma	Sig__	63	
000063	EAP	4	7	down	Edgar A. Poe	N	12			63	
000063	EA	8	7	down	East Africa	N	11			63	
000063	ALL	1	8	down	Entirely	Y	8			63	
000063	WEARY	5	8	down	Exhausted	Y	9			63	
000064	HANDFUL	2	1	across	Small amount	Y	12			64	
000064	EY	3	1	across	Ernst and Young	Y	15			64	
000064	RITE	3	4	across	Solemn act	N	10			64	
000064	PETAL	4	1	across	<i>	Y	3	Image of a flower with an arrow pointing to a petal		64	
000064	G	4	7	across	Goodwill	N	8			64	
000064	A	5	1	across	Analyzation	Y	11			64	
000064	PIMP	5	3	across	__le	N	4			64	
000064	THAN	6	1	across	Larger __ life	Y	14			64	
000064	AC	6	6	across	Access Card	N	11			64	
000064	IU	7	1	across	<i>	Y	3	Image of a circle with a line marking the radius	Rad__s	64	
000064	ARCH	7	4	across	Foot part	N	9			64	
000064	TANGO	8	1	across	Sierra follower	Y	15			64	
000064	I	8	7	across	Incorporation	N	13			64	
000064	I	9	1	across	First person	Y	12			64	
000064	REVEL	9	3	across	Live it up	N	10			64	
000064	SPC	10	1	across	Specification	Y	13			64	
000064	ELL	10	5	across	Angled pipe	Y	11			64	
000064	HEPATITIS	1	2	down	Liver disease	Y	13			64	
000064	AYE	1	3	down	Sailor's yes	Y	12			64	
000064	HUA	5	3	down	Heavy Urban Area	N	16			64	
000064	P	9	3	down	Paradigm	N	8			64	
000064	N	1	4	down	Notification	Y	12			64	
000064	TPA	3	4	down	Third party admin	N	17			64	
000064	NRC	7	4	down	Nonreusable can	N	15			64	
000064	DRAINAGE	1	5	down	Outflow	Y	7			64	
000064	FILM	1	6	down	<i>	Y	3	Image of a film reel	__ reel	64	
000064	ROVE	6	6	down	Meander	N	7			64	
000064	UT	1	7	down	Universal time	Y	14			64	
000064	PAC	4	7	down	__-Man	N	6			64	
000064	EL	8	7	down	Element	N	7			64	
000064	LEG	1	8	down	<i>	Y	3	Image of a boy with an arrow pointing to the pant leg		64	
000064	CHILL	5	8	down	Cool	Y	4			64	
000065	AGITATE	2	1	across	Provoke	Y	7			65	
000065	FREE	3	1	across	No cost	Y	7			65	
000065	HV	3	6	across	Hudson Valley	N	13			65	
000065	TOT	4	1	across	Tiny one	Y	8			65	
000065	MAE	4	5	across	Actress West	N	12			65	
000065	EV	5	1	across	<i>	Y	3	Image of a sieve	Si__e	65	
000065	BIT	5	4	across	Rab__	N	5			65	
000065	RESIN	6	1	across	<i>	Y	3	Image of a resin pendant	__ pendant	65	
000065	T	6	7	across	Trickle	N	7			65	
000065	W	7	1	across	Wanderlust	Y	10			65	
000065	PRIDE	7	3	across	Group of lions	N	14			65	
000065	ACID	8	1	across	Hydrochloric __	Y	15			65	
000065	ED	8	6	across	Singer Sheeran	N	14			65	
000065	RETIRED	9	1	across	Not working	Y	11			65	
000065	DE	10	1	across	Mo__rn	Y	6			65	
000065	EMMY	10	4	across	<i>	Y	3	Image of an Emmy award		65	
000065	AFTERWARD	1	2	down	Later	Y	5			65	
000065	GROVE	1	3	down	Small wood	Y	10			65	
000065	CEE	7	3	down	Ex__d	N	5			65	
000065	IET	1	4	down	Var__y	Y	6			65	
000065	SPIT	5	4	down	Saliva	N	6			65	
000065	TE	1	5	down	<i>	Y	3	Image of a kite	Ki__	65	
000065	BIRDIE	4	5	down	Shuttlecock	N	11			65	
000065	A	1	6	down	__ for apple	Y	12			65	
000065	MINI	3	6	down	__ Cooper	N	9			65	
000065	RM	8	6	down	Raw Material	N	12			65	
000065	THAT	1	7	down	This and __	Y	11			65	
000065	DEEM	6	7	down	Consider	N	8			65	
000065	EVE	1	8	down	Eden woman	Y	10			65	
000065	TEDDY	5	8	down	<i>	Y	3	Image of a teddy bear		65	
000066	IMITATE	2	1	across	Copy	Y	4			66	
000066	NOSE	3	1	across	<i>	Y	3	Image of a nose		66	
000066	HX	3	6	across	Hospital X-ray	N	14			66	
